ToxPi Score,FIPS,Name,Source,Socioeconomic Stressors!1!0x88cceeff,Housing Composition & Disability!1!0x44aa99ff,Minority Status & Language!1!0x117733ff,Housing Type & Transportation!1!0x332288ff
0.657595681828267,26163537300,26163537300,"+42.3848282,-083.1918279",0.639335748148937,0.764822134387352,0.335689285931896,0.890535558844884
0.437471334464575,26163537500,26163537500,"+42.4053507,-083.1917756",0.365152080115059,0.646245059288538,0.112350471862088,0.626137726592617
0.622914565186366,26163537600,26163537600,"+42.4126361,-083.1920649",0.506804985883982,0.715415019762846,0.557250490598514,0.712187764500122
0.569801305287523,26163537700,26163537700,"+42.3980970,-083.1914647",0.628562296915783,0.680830039525692,0.273606443240614,0.696206441468003
0.550267490590272,26163537800,26163537800,"+42.3918919,-083.1877019",0.575494060618974,0.766798418972332,0.257704840757035,0.601072642012748
0.306034100817132,26163538100,26163538100,"+42.4413341,-083.1269354",0.315040217333404,0.49802371541502,0.273931538837855,0.137140931682251
0.185256736480286,26163538200,26163538200,"+42.4349753,-083.1300384",0.117322750759069,0.359683794466403,0.264020400695671,0
0.303137675119803,26163538300,26163538300,"+42.4269590,-083.1237435",0.353779363980184,0.381422924901186,0.039653107716031,0.437695303881809
0.245255891250998,26163538400,26163538400,"+42.4244427,-083.1362309",0.274103766046982,0.273715415019763,0.311852229226486,0.12135215471076
0.519512066602381,26163538500,26163538500,"+42.4206842,-083.1507627",0.490624833537527,0.604743083003953,0.566042765679283,0.416637584188759
0.446539282150718,26163538600,26163538600,"+42.4278669,-083.1510894",0.3578676823097,0.516798418972332,0.510939061947038,0.4005519653738
0.512640052942401,26163538700,26163538700,"+42.4240331,-083.1655643",0.433002183987642,0.74901185770751,0.302685388899037,0.565860781175414
0.426876688455293,26163538800,26163538800,"+42.4350112,-083.1659258",0.359385820060726,0.693675889328063,0.30665069967064,0.347794344761744
0.448935546667983,26163538900,26163538900,"+42.4350607,-083.1513465",0.319794385553721,0.596837944664032,0.450390006961017,0.428719849493163
0.499477401435892,26163539000,26163539000,"+42.4423439,-083.1516011",0.41607627976349,0.547430830039526,0.269888333776655,0.764514162163897
0.615890604464364,26163539100,26163539100,"+42.4421933,-083.1662919",0.435652266553028,0.739130434782609,0.620989864501487,0.66778985202033
0.66806139200876,26163539200,26163539200,"+42.4418860,-083.1852528",0.729811431310925,0.598814229249012,0.343619907475102,1
0.40064513233109,26163539300,26163539300,"+42.4348464,-083.1809086",0.217080381398817,0.677865612648221,0.360802920818716,0.346831614458605
0.433101049594756,26163539400,26163539400,"+42.4258579,-083.1758620",0.378056250998775,0.523715415019763,0.310575651045077,0.520056881315411
0.444441165192806,26163539500,26163539500,"+42.4198239,-083.1873321",0.286488574015874,0.525691699604743,0.257704840757035,0.707879546393572
0.512442818425983,26163539600,26163539600,"+42.4267839,-083.1911640",0.464257177861823,0.507905138339921,0.310575651045077,0.767033306457113
0.533328512513233,26163539700,26163539700,"+42.4346911,-083.1956884",0.423227507590689,0.648221343873518,0.364768231590319,0.697096966998408
0.525150996441496,26163540100,26163540100,"+42.4409076,-083.2102951",0.578716774090449,0.463438735177866,0.471335423880446,0.587113052617223
0.659490901594064,26163540200,26163540200,"+42.4338414,-083.2097474",0.753102860491131,0.717391304347826,0.65658858342369,0.51088085811361
0.5433296677091,26163540300,26163540300,"+42.4266089,-083.2094015",0.509867895381665,0.812252964426877,0.368733542361922,0.482464268665937
0.579964711345447,26163540400,26163540400,"+42.4193657,-083.2091493",0.685985191498429,0.631422924901186,0.22998802475298,0.772462704229194
0.465155789708008,26163540500,26163540500,"+42.4237296,-083.2251159",0.613367602407713,0.538537549407115,0.248492808353794,0.460225198663409
0.454478837179231,26163540600,26163540600,"+42.4224753,-083.2339950",0.510400575294306,0.634387351778656,0.148038268806516,0.525089152837447
0.612351366384882,26163540700,26163540700,"+42.4334044,-083.2292261",0.566731476056038,0.83596837944664,0.526648728721439,0.520056881315411
0.474880813639264,26163540800,26163540800,"+42.4405745,-083.2295474",0.53676823097001,0.58695652173913,0.278853164872252,0.496945336975663
0.531079909320233,26163540900,26163540900,"+42.4401121,-083.2489699",0.526580727640761,0.767786561264822,0.445818946046343,0.384133402329005
0.604803533089891,26163541000,26163541000,"+42.4329511,-083.2487283",0.619466787407447,0.703557312252965,0.497933376823087,0.598256655876065
0.550011259833555,26163541100,26163541100,"+42.4222559,-083.2439581",0.820659990411762,0.719367588932806,0.100454539547279,0.559562920442375
0.65918406645306,26163541200,26163541200,"+42.4220120,-083.2537031",0.651973579076333,0.646245059288538,0.475732769590487,0.862784857856882
0.589594167793172,26163541300,26163541300,"+42.4215788,-083.2821395",0.711154317370692,0.630434782608696,0.377165603292334,0.639621967900967
0.612460613278803,26163541400,26163541400,"+42.4244065,-083.2688858",0.521786608426996,0.906126482213439,0.422790203820833,0.599139158653943
0.548019612436348,26163541500,26163541500,"+42.4362189,-083.2633513",0.562443402759282,0.494071146245059,0.440095552505453,0.695468348235596
0.522896022349494,26163541700,26163541700,"+42.4361333,-083.2731759",0.667407979545091,0.634387351778656,0.26675543557161,0.523033322502617
0.508615369184109,26163541800,26163541800,"+42.4356241,-083.2828630",0.508003515687423,0.627470355731225,0.501155353050358,0.39783225226743
0.488631180866226,26163542100,26163542100,"+42.4121468,-083.2090072",0.434280615777979,0.591897233201581,0.248492808353794,0.679854066131549
0.506747296957245,26163542200,26163542200,"+42.4049237,-083.2086673",0.452498268790284,0.693675889328063,0.30665069967064,0.574164330039993
0.436097777645618,26163542300,26163542300,"+42.3984056,-083.2054071",0.500519362914825,0.576086956521739,0.179760754979341,0.488024036166569
0.447666830954806,26163542400,26163542400,"+42.3908903,-083.2036174",0.52598146273904,0.700592885375494,0.210121111497798,0.353971864206891
0.447515659139276,26163542500,26163542500,"+42.3927935,-083.2132702",0.38107920950301,0.604743083003953,0.516985689850833,0.287254654199309
0.573168587148671,26163542600,26163542600,"+42.3829687,-083.2077387",0.481183082085975,0.709486166007905,0.368733542361922,0.733271558138882
0.474044634050757,26163542700,26163542700,"+42.3824612,-083.2268100",0.660816065626165,0.536561264822134,0.100414180150112,0.598387025604615
0.349787153974321,26163542800,26163542800,"+42.3901406,-083.2243491",0.201233153997763,0.49901185770751,0.372112825543763,0.326790778648247
0.35769391025647,26163542900,26163542900,"+42.3988392,-083.2260719",0.319195120652,0.521739130434783,0.357566658801591,0.232274731137506
0.295621178972223,26163543000,26163543000,"+42.4068106,-083.2257349",0.270761199595163,0.510869565217391,0.0687320533744538,0.332121897701883
0.301072410705204,26163543100,26163543100,"+42.4126595,-083.2284219",0.304253449102434,0.462450592885376,0.037009567201629,0.400576033631379
0.420096949388934,26163543200,26163543200,"+42.4112995,-083.2475927",0.308754594364247,0.476284584980237,0.207517930380562,0.687830687830688
0.428362300361143,26163543400,26163543400,"+42.4015679,-083.2374736",0.509801310392585,0.532608695652174,0.129533485205701,0.54150571019411
0.524811204380266,26163543500,26163543500,"+42.4040427,-083.2498756",0.833404357321685,0.650197628458498,0.0528708102880414,0.56277202145284
0.640911480808739,26163543600,26163543600,"+42.3968066,-083.2510232",0.67719597293986,0.702569169960474,0.741570388062135,0.442310392272485
0.744113185670611,26163543700,26163543700,"+42.3894635,-083.2386147",0.868108453630214,0.895256916996047,0.542826512257796,0.670260859798388
0.517158878969894,26163543800,26163543800,"+42.3894072,-083.2540332",0.552748628349225,0.570158102766798,0.375140596662095,0.570588188101456
0.6261887532576,26163543900,26163543900,"+42.3819469,-083.2493385",0.874127736643051,0.764822134387352,0.437263798750544,0.428541343249456
0.57227090830118,26163544000,26163544000,"+42.3823964,-083.2671854",0.449009215362489,0.370553359683794,0.740864588410231,0.728656469748206
0.474724874247634,26163544100,26163544100,"+42.3929346,-083.2685039",0.377590156075214,0.574110671936759,0.479560446980977,0.467638221997585
0.584124632379351,26163544200,26163544200,"+42.4073688,-083.2619700",0.441258722633569,0.680830039525692,0.439476055350889,0.774933712007253
0.445894673729315,26163544300,26163544300,"+42.4086903,-083.2749743",0.49756298939967,0.551383399209486,0.145641929599758,0.588990376708345
0.472465107656096,26163545100,26163545100,"+42.3757244,-083.2071726",0.542760879987216,0.564229249011858,0.33994215740831,0.442928144217
0.58616179590657,26163545200,26163545200,"+42.3688227,-083.2069235",0.274276887018591,0.454545454545455,0.741948528837932,0.873876313224304
0.692959128972857,26163545300,26163545300,"+42.3616038,-083.2068681",0.577371757311032,0.847826086956522,0.533087440331929,0.813551231291944
0.686409682399232,26163545400,26163545400,"+42.3543681,-083.2066365",0.769882277739306,0.925889328063241,0.481037924184285,0.568829199610094
0.692886421476156,26163545500,26163545500,"+42.3471339,-083.2064028",0.948103659511,0.578063241106719,0.490854955706215,0.754523829580691
0.577190788893564,26163545600,26163545600,"+42.3399009,-083.2060508",0.790257284397805,0.410079051383399,0.449285494995925,0.659141324797125
0.604109035106201,26163545700,26163545700,"+42.3328249,-083.2242628",0.673999893464018,0.631422924901186,0.449400989484418,0.661612332575183
0.680710383470595,26163545800,26163545800,"+42.3396092,-083.2268502",0.848385979864699,0.671936758893281,0.475151982844775,0.727366812279625
0.602672453839192,26163545900,26163545900,"+42.3468695,-083.2259311",0.591301337026581,0.652173913043478,0.456424765414269,0.710789799872438
0.700355281949825,26163546000,26163546000,"+42.3540965,-083.2261440",0.691378575613914,0.786561264822134,0.494803156183226,0.828678131180027
0.594658629376401,26163546100,26163546100,"+42.3508568,-083.2405854",0.841194801044053,0.629446640316206,0.311862449688714,0.596130626456631
0.478792608902824,26163546200,26163546200,"+42.3464216,-083.2528230",0.59070207212486,0.58596837944664,0.247138482822342,0.491361501217453
0.387268526998213,26163546300,26163546300,"+42.3664397,-083.2586109",0.334016939221222,0.298418972332016,0.634943309740937,0.281694886698678
0.706320350971849,26163546400,26163546400,"+42.3754399,-083.2413545",0.814827145368348,0.692687747035573,0.53507479778342,0.782691713700053
0.674401600077744,26163546500,26163546500,"+42.3682497,-083.2411333",0.66620944974165,0.810276679841897,0.525822405983013,0.695297864744415
0.610143872086014,26163546600,26163546600,"+42.3610566,-083.2415451",0.878948489852448,0.706521739130435,0.10021238316428,0.754892876196894
0.452864756300732,26163546700,26163546700,"+42.3613063,-083.2262460",0.637444734459064,0.58201581027668,0.063202815962651,0.528795664504535
0.705875125645679,26163546800,26163546800,"+42.3697567,-083.2297901",0.791455814201246,0.643280632411067,0.54697073009823,0.841793325872174
0.545331368522348,26163546900,26163546900,"+42.3739170,-083.2228469",0.500812336866777,0.674901185770751,0.458901480556403,0.54671047089546
0.287045809089368,26163550100,26163550100,"+42.3681537,-082.9237513",0.200993448037075,0.395256916996047,0.19524129401109,0.35669157731326
0.381113625893701,26163551600,26163551600,"+42.4340457,-082.9401024",0.543959409790657,0.486166007905138,0.204846112165557,0.289482973713451
0.63373761787998,26163552800,26163552800,"+42.3879631,-083.0514612",0.900522026314388,0.446640316205534,0.461955668141004,0.725832460858996
0.567677460375879,26163553300,26163553300,"+42.3971272,-083.1054361",0.582312363500772,0.740118577075099,0.309541441492687,0.638737459434958
0.433733617072832,26163553600,26163553600,"+42.4008134,-083.0848809",0.470928993767645,0.535573122529644,0.244774698889836,0.483657653104204
0.281881760499427,26163555400,26163555400,"+42.3676767,-083.2707820",0.239386352740638,0.33498023715415,0.325554962935641,0.227605489167278
0.604770483732823,26163573500,26163573500,"+42.3143412,-083.1525188",0.80129707558728,0.430830039525692,0.675456209760195,0.511498610058125
0.548321053701855,26163573600,26163573600,"+42.3391406,-083.1605742",0.891533052788579,0.399209486166008,0.356200251573576,0.546341424279256
0.497177215186094,26163577000,26163577000,"+42.2522226,-083.1670939",0.392039098705588,0.490118577075099,0.44899034241422,0.65756084254947
0.464272268631398,26163577100,26163577100,"+42.2577829,-083.1756791",0.552708677355777,0.492094861660079,0.428184224190835,0.3841013113189
0.496847917714497,26163578600,26163578600,"+42.2757597,-083.1776386",0.551084003622223,0.478260869565217,0.436046404555675,0.522000393114874
0.295270019489115,26163579900,26163579900,"+42.3201738,-083.2373533",0.242103020295105,0.294466403162055,0.245442898342842,0.39906775615646
0.552691191051772,26163985000,26163985000,"+42.3453308,-083.1280797",0.696771959729399,0.5800395256917,0.490134609038585,0.443818669747404
0.248937700297327,26163985100,26163985100,"+42.3777226,-083.0564328",0.211367389335748,0.0365612648221344,0.172077334743779,0.575744812287648
0.508661343784281,26163985200,26163985200,"+42.3785776,-082.9715216",0.708157992862089,0.5800395256917,0.269888333776655,0.47655952280668
0.264911368668687,26163985300,26163985300,"+42.3203926,-083.0701382",0.216760773451233,0.0197628458498024,0.301121462258837,0.522000393114874
0.462049039156942,26163985500,26163985500,"+42.3418558,-082.9781710",0.696771959729399,0.5800395256917,0.102855923678682,0.468528747527989
0.527363361326671,26163985700,26163985700,"+42.3018740,-083.1653012",0.696771959729399,0.5800395256917,0.490134609038585,0.342507350847002
0.566899485775609,26163985900,26163985900,"+42.3662243,-083.0526570",0.696771959729399,0.5800395256917,0.490134609038585,0.500651848642751
