ToxPi Score,FIPS,Name,Source,Air pollution-related deaths!1!0x88cceeff,Air pollution-related illnesses!1!0x44aa99ff
0.830007466966788,26163551600,26163551600,"+42.4340457,-082.9401024",0.889250814332248,0.770764119601329
0.708128172108174,26163552800,26163552800,"+42.3879631,-083.0514612",0.95114006514658,0.465116279069768
0.378737541528239,26163553300,26163553300,"+42.3971272,-083.1054361",0,0.757475083056478
0.492679126040235,26163553600,26163553600,"+42.4008134,-083.0848809",0.234527687296417,0.750830564784053
0.59780644323482,26163555400,26163555400,"+42.3676767,-083.2707820",0.853420195439739,0.3421926910299
0.709302325581395,26163573500,26163573500,"+42.3143412,-083.1525188",1,0.418604651162791
0.715946843853821,26163573600,26163573600,"+42.3391406,-083.1605742",1,0.431893687707641
0.899904769119223,26163577000,26163577000,"+42.2522226,-083.1670939",0.876221498371335,0.92358803986711
0.943748850195331,26163577100,26163577100,"+42.2577829,-083.1756791",0.977198697068404,0.910299003322259
0.704546192388023,26163578600,26163578600,"+42.2757597,-083.1776386",0.977198697068404,0.431893687707641
0.61468287034532,26163579900,26163579900,"+42.3201738,-083.2373533",0.993485342019544,0.235880398671096
0.44793143376584,26163985000,26163985000,"+42.3453308,-083.1280797",0.390879478827362,0.504983388704319
0.695439739413681,26163985100,26163985100,"+42.3777226,-083.0564328",0.390879478827362,1
0.44793143376584,26163985200,26163985200,"+42.3785776,-082.9715216",0.390879478827362,0.504983388704319
0.695439739413681,26163985300,26163985300,"+42.3203926,-083.0701382",0.390879478827362,1
0.44793143376584,26163985500,26163985500,"+42.3418558,-082.9781710",0.390879478827362,0.504983388704319
0.44793143376584,26163985700,26163985700,"+42.3018740,-083.1653012",0.390879478827362,0.504983388704319
0.44793143376584,26163985900,26163985900,"+42.3662243,-083.0526570",0.390879478827362,0.504983388704319
