row#,Name,FIPS,Source,ToxPi Score,Baseline.Health,Baseline.SocialEconomic,Baseline.Infrastructure,Baseline.Environment,ClimateChange.Health,ClimateChange.SocialEconomic,ClimateChange.ExtremeEvents
151,26163526400,26163526400,"+42.3405358,-083.1309829",0.524087395303761,0.613933323062634,0.603828471746999,0.550309263830529,0.64336869730378,0.567137169743033,0.222311811816105,0.467723029623247
152,26163526500,26163526500,"+42.3481772,-083.1404328",0.659363483880758,0.897930054612693,0.88350187480232,0.817808936830717,0.381484246721843,0.580122615953235,0.440329041610554,0.614367616633947
153,26163527200,26163527200,"+42.3515946,-083.1186144",0.462996950910046,0.777782587576749,0.827602899077462,0.569083649465016,0.423585689772963,0.00168350168350168,0.201382157755838,0.439858171038794
154,26163527300,26163527300,"+42.3457181,-083.1184380",0.499418603441109,0.646909913345396,0.808245564636423,0.509644693999675,0.558806633095735,0.260942760942761,0.224055949654461,0.48732470841331
155,26163530100,26163530100,"+42.4096746,-083.1216653",0.580544020860173,0.447367581850857,0.507670302593793,0.772140018320762,0.544835407428127,0.674502900887266,0.442639309435786,0.674652625504623
156,26163530200,26163530200,"+42.4111231,-083.1341948",0.536516750072446,0.233960582883212,0.560873722461481,0.668325447160101,0.443576973682431,0.623997850382215,0.519381374323432,0.705501299614253
157,26163530300,26163530300,"+42.4008029,-083.1306653",0.591520658121027,0.751798615675048,0.698170851714917,0.535434006538228,0.552483965872765,0.509327805744744,0.365159560019786,0.728269801281704
158,26163530400,26163530400,"+42.3909517,-083.1361282",0.523390717470839,0.642448777978577,0.632142680274768,0.482645017968059,0.503875130281186,0.59874532512969,0.275508015885951,0.528370074777645
159,26163530500,26163530500,"+42.3844331,-083.1340130",0.503246093637863,0.551586166181696,0.543648167567492,0.465777863462491,0.445596810657253,0.595378321762687,0.392365251055775,0.528370074777645
160,26163530800,26163530800,"+42.3716662,-083.1339332",0.610336054191864,0.867073251070283,0.764703499753489,0.605920223536445,0.538615379851654,0.578351374768313,0.393237319974953,0.524451330387913
161,26163530900,26163530900,"+42.3753050,-083.1262756",0.508921855497337,0.774209279038087,0.80918617117024,0.543025108105537,0.36203512199776,0.0589225589225589,0.461258695670821,0.553816053576355
162,26163531100,26163531100,"+42.3748819,-083.1152689",0.507532044449063,0.831160905862792,0.866479644489142,0.539525726183359,0.41689910882311,0.13973063973064,0.291205256431151,0.467723029623247
163,26163531200,26163531200,"+42.3788297,-083.1020097",0.425619502803239,0.122992088147064,0.237370212450941,0.336614176625176,0.598685197548384,0.724816021232959,0.419273580886537,0.53958524273161
164,26163531300,26163531300,"+42.3833022,-083.1097921",0.44202715239544,0.298114820918806,0.38115761962158,0.620583636177654,0.455369018319178,0.571809298193663,0.278124222643484,0.489031450893711
165,26163531400,26163531400,"+42.3803842,-083.1189728",0.442742917898371,0.607212123985435,0.553978527634386,0.529097341165481,0.449165873743745,0.177765713596332,0.292949394269506,0.489031450893711
166,26163531500,26163531500,"+42.3870970,-083.1235622",0.51070521058673,0.656066884419159,0.724735061830021,0.547269795235549,0.48590148404122,0.106060606060606,0.535384553800934,0.51951808871962
167,26163531600,26163531600,"+42.3941530,-083.1282997",0.453688045581169,0.410793116394209,0.644314281001269,0.533419485123937,0.486059147604728,0.250260476644842,0.322599737521552,0.528370074777645
168,26163531700,26163531700,"+42.3980117,-083.1171527",0.553885434283202,0.956385774914779,0.692669648501091,0.727753278080756,0.586387439594723,0.0858585858585859,0.33911186213877,0.489031450893711
169,26163531800,26163531800,"+42.3903871,-083.1146956",0.561434395729079,0.851635921032503,0.702873803668423,0.704342643469858,0.472554346741602,0.28898101536538,0.389749044298242,0.519903995527543
170,26163531900,26163531900,"+42.3902385,-083.1062989",0.531679364186783,0.812908531064368,0.643374295458161,0.403673018844106,0.666568949545311,0.422876978251571,0.283322325250255,0.489031450893711
171,26163532200,26163532200,"+42.3884007,-083.0939521",0.530224404192711,0.540545114605145,0.552850540116395,0.362790277500454,0.658052183840253,0.859172616501607,0.249128645891412,0.489031450893711
172,26163532300,26163532300,"+42.3840376,-083.0891148",0.284080669552164,0.0323458975319466,0.304788438374332,0,0.607459358187356,0.317408613825552,0.125617953754614,0.60094442519135
173,26163532400,26163532400,"+42.3784502,-083.0840723",0.514191231903554,0.710363601895304,0.660337612599608,0.206781314719127,0.720905680081532,0.506361113852971,0.217185190268283,0.577404109908054
174,26163532600,26163532600,"+42.3689514,-083.0885598",0.466467437395822,0.322093861278563,0.580900342224032,0.229006037300268,0.705423430043623,0.588540124370743,0.288694841640862,0.550613424912665
175,26163532700,26163532700,"+42.3752477,-083.0927712",0.418085481693191,0.4087551879562,0.73328239008935,0.216157684117661,0.69401738787241,0.262626262626263,0.145675538895703,0.46608392029475
176,26163533000,26163533000,"+42.3655279,-083.0976664",0.526831766913327,0.736586851341198,1,0.42062969022879,0.534358463636925,0.171031706862326,0.289266690112454,0.535948966211595
177,26163533100,26163533100,"+42.3718956,-083.1019312",0.40090632478895,0.47411152780337,0.689819659743216,0.421329884432158,0.475710551287372,0.0117845117845118,0.29372996743323,0.439858171038794
178,26163533200,26163533200,"+42.3687113,-083.1111289",0.451998733080076,0.499862932262953,0.624332394016118,0.407979334639347,0.460729579478467,0.446127946127946,0.285100773996906,0.439858171038794
179,26163533300,26163533300,"+42.3621943,-083.1067231",0.514694928573492,0.805898911286556,0.723395522497364,0.520949476860408,0.407571619789117,0.393939393939394,0.311251404602808,0.439858171038794
180,26163533400,26163533400,"+42.3633711,-083.1191094",0.53758959232255,0.869698875704479,0.544263426310613,0.723086454078565,0.613508505793781,0,0.510966624063956,0.501603260306457
181,26163533500,26163533500,"+42.3624806,-083.1312395",0.488605849840586,0.766982382942115,0.772867270910659,0.451943486921983,0.522598407656287,0.230639730639731,0.207486640190082,0.467723029623247
182,26163533600,26163533600,"+42.3563635,-083.1217128",0.549500968161095,0.846846798842002,0.740475157584549,0.584397962117123,0.493588311970727,0.314814814814815,0.394109388894131,0.472274342904317
183,26163533700,26163533700,"+42.3569040,-083.1335477",0.431734579329256,0.406881107111975,0.47361754427714,0.55423237141699,0.362758784596392,0.47979797979798,0.249345948310617,0.495508319793696
184,26163533900,26163533900,"+42.3685171,-083.0774349",0.428810100425237,0.154691720054096,0.256053969120368,0.176308593867803,0.824082149346602,0.5648833613003,0.499735520081889,0.5259153892056
185,26163534100,26163534100,"+42.3750600,-083.1423228",0.484406468367286,0.533359504791007,0.395549609277558,0.534117560650351,0.659416890313226,0.373051908882528,0.40631835376262,0.489031450893711
186,26163534200,26163534200,"+42.3798594,-083.1559200",0.621411776603399,0.72759858681543,0.726565172482038,0.725529148918391,0.595374262714706,0.323232323232323,0.621719376799536,0.629863565261366
187,26163534300,26163534300,"+42.3749313,-083.1627851",0.495716557026017,0.766555113794125,0.584649235479748,0.729969051964415,0.522148234912881,0.144781144781145,0.234520776684594,0.487392341565214
188,26163534400,26163534400,"+42.3693259,-083.1588593",0.60113522166097,0.834548506456706,0.843939097611021,0.758612352872381,0.411809296557722,0.543189769574135,0.313006979410596,0.502840549144231
189,26163534500,26163534500,"+42.3652492,-083.1451954",0.537010936797042,0.863807648288035,0.526442790723894,0.6647152332465,0.468557464155483,0.493265993265993,0.213591122624327,0.528696305275064
190,26163534600,26163534600,"+42.3555106,-083.1437193",0.473217832498943,0.64602579869894,0.611305208020382,0.546605354952222,0.324668164984588,0.378206604590969,0.312134910491418,0.493578785754081
191,26163534700,26163534700,"+42.3591263,-083.1538569",0.481455031708815,0.525691195195597,0.696742903219042,0.601351063497557,0.333024333850537,0.203703703703704,0.491781107842044,0.517890914653223
192,26163535000,26163535000,"+42.3603948,-083.1762139",0.543786065520043,0.68166444094352,0.620267795281939,0.873817888010611,0.312399894815324,0.298977834808454,0.482188349731088,0.537186255049368
193,26163535100,26163535100,"+42.3694786,-083.1753696",0.561679649469058,0.962148435292552,0.924481246777034,0.739324133140093,0.29073250460952,0.14983164983165,0.356610425369486,0.508629151263074
194,26163535200,26163535200,"+42.3783005,-083.1753987",0.495302869618995,0.567227634083626,0.558318145796502,0.6679466846164,0.550370012780899,0.0723905723905724,0.433352490257132,0.617514547407833
195,26163535300,26163535300,"+42.3727250,-083.1899689",0.546416731957895,0.542631331063177,0.73942118560713,0.570103083762251,0.495366668635508,0.278775814606434,0.605150067335158,0.593468972695607
196,26163535400,26163535400,"+42.3619120,-083.1897249",0.503400306401503,0.48633111056774,0.891913097897608,0.686654571466289,0.249540851064184,0.42524046107108,0.272019740209239,0.51210231253438
197,26163535500,26163535500,"+42.3546687,-083.1894514",0.480285059152147,0.634165348506452,0.666552939013856,0.687542600959614,0.23065975363719,0.235690235690236,0.397597664570842,0.509786871686843
198,26163535600,26163535600,"+42.3551099,-083.1675599",0.530258049664438,0.436589951828511,0.54379052729754,0.697462988246241,0.271970540552011,0.662718389102754,0.55282593218449,0.546448018439518
199,26163535700,26163535700,"+42.3624512,-083.1629391",0.410190571442602,0.476627870454695,0.671263051445067,0.422559585923528,0.276643248583063,0.333333333333333,0.223183880735283,0.467723029623247
200,26163536100,26163536100,"+42.4134413,-083.1504213",0.537261834270484,0.570071822683563,0.760072080727578,0.776530765711533,0.358093532910048,0.185185185185185,0.504556202697409,0.60632324997807
201,26163536200,26163536200,"+42.4127063,-083.1641142",0.363183314968089,0.328272221748039,0.361166784695037,0.404256620992162,0.517591860306424,0.166666666666667,0.235958975590648,0.528370074777645
202,26163536300,26163536300,"+42.4061973,-083.1501123",0.536135544596317,0.735051903751729,0.620413147915885,0.567940675032418,0.490631390946474,0.324230360060979,0.412988966183741,0.601692368282995
203,26163536400,26163536400,"+42.3989571,-083.1498100",0.524775001567147,0.50625257320984,0.509379849773772,0.70842660031544,0.34752714087938,0.558237094067713,0.438436223169585,0.605165529554301
204,26163536500,26163536500,"+42.3884460,-083.1445271",0.505544441943314,0.513095910973776,0.619103422527611,0.481318013599752,0.590549143397722,0.312550038934404,0.428992145661243,0.593202418508691
205,26163536600,26163536600,"+42.3899155,-083.1588972",0.509688643833399,0.487128940468827,0.598718700594623,0.515101782484128,0.499077481313015,0.281144781144781,0.553698001103668,0.632950819724749
206,26163536700,26163536700,"+42.3987581,-083.1643604",0.473208837692595,0.600630779253051,0.696848130383906,0.65274368331291,0.3051185755712,0.326599326599327,0.202151293950129,0.528370074777645
207,26163536800,26163536800,"+42.4064903,-083.1658850",0.42636146806085,0.434310029676075,0.681782173339156,0.520212856403104,0.506082420170305,0.13973063973064,0.174042082329024,0.528370074777645
208,26163536900,26163536900,"+42.4129308,-083.1776478",0.522971719134074,0.443961842973651,0.75207113460773,0.562229671682315,0.365446521520743,0.507836234220599,0.459208618900164,0.570048010033318
209,26163537000,26163537000,"+42.4057432,-083.1771291",0.520012071165473,0.48401833239431,0.739342098768358,0.578307398864525,0.328237920532743,0.460593996424615,0.474905859445364,0.574678891728392
210,26163537100,26163537100,"+42.3979765,-083.1765031",0.518975549085769,0.727564302271785,0.741951811462171,0.602319124436071,0.371292875499536,0.193602693602694,0.414086915249197,0.582011121078927
211,26163537200,26163537200,"+42.3881477,-083.1758564",0.50272441354194,0.587223379903625,0.467912231611668,0.330624470979293,0.579372941940845,0.77532107173801,0.190045261806527,0.588571536813616
212,26163537300,26163537300,"+42.3848282,-083.1918279",0.579316783744742,0.719688142630523,0.807863739167059,0.653287031770939,0.546733001031783,0.284511784511785,0.42986421458042,0.613269572520682
213,26163537500,26163537500,"+42.4053507,-083.1917756",0.398545162758282,0.13224177231813,0.463854663753579,0.578089797046624,0.227490903450826,0.479112514943134,0.343223452649517,0.565803035146166
214,26163537600,26163537600,"+42.4126361,-083.1920649",0.469891309303141,0.478053536061293,0.696534561419003,0.728702505614334,0.226914514795395,0.176082211912831,0.415605172941274,0.567346662377857
215,26163537700,26163537700,"+42.3980970,-083.1914647",0.53492443972408,0.758588242964467,0.67212152874326,0.811344559658514,0.276524271701962,0.182816218646838,0.47688731439943,0.566188941954089
216,26163537800,26163537800,"+42.3918919,-083.1877019",0.550847762222844,0.550930333409402,0.623227655191863,0.654390469655479,0.43162375472468,0.726499522916461,0.313879048329774,0.555383551332248
217,26163538100,26163538100,"+42.4413341,-083.1269354",0.437600581919923,0.0989187652922824,0.203384014029594,0.401535560187619,0.514578341047539,0.539038594413187,0.568217233797388,0.737531564671853
218,26163538200,26163538200,"+42.4349753,-083.1300384",0.381871666721177,0.0839614188655422,0,0.387577910051959,0.43480351118785,0.709072264446857,0.324037936427605,0.733648626068423
219,26163538300,26163538300,"+42.4269590,-083.1237435",0.414202956734057,0.266553614833937,0.274947478057062,0.633869771689931,0.444884391345865,0.186287412671778,0.374617933739918,0.71826009479991
220,26163538400,26163538400,"+42.4244427,-083.1362309",0.386856542624015,0.0568909146119986,0.11892748610797,0.345117478524272,0.355094991927787,0.625681352065717,0.501939995939876,0.704343579190484
221,26163538500,26163538500,"+42.4206842,-083.1507627",0.516432354909949,0.24559304283765,0.519139550212287,0.719391822106945,0.39587558927788,0.563287599118218,0.567345164878211,0.604393715938455
222,26163538600,26163538600,"+42.4278669,-083.1510894",0.485636322011794,0.230649267376103,0.40854963169077,0.596804900121502,0.421890077256778,0.48989898989899,0.554264131090544,0.697397256647872
223,26163538700,26163538700,"+42.4240331,-083.1655643",0.496717560734557,0.366777476443804,0.542759712616322,0.690534947211568,0.374648207078438,0.304028339858959,0.479266204041253,0.719008037891554
224,26163538800,26163538800,"+42.4350112,-083.1659258",0.375865085249666,0.223584508601121,0.389117444038192,0.417443569736375,0.314890783233125,0.529721756106121,0.119101740420823,0.637195794611901
225,26163538900,26163538900,"+42.4350607,-083.1513465",0.445455129761044,0.175008310084518,0.412837209927106,0.483379612564487,0.393564901423855,0.570021605852225,0.480138272960431,0.603235995514686
226,26163539000,26163539000,"+42.4423439,-083.1516011",0.447669423239341,0.52985762238494,0.561115588394348,0.400995365656396,0.507798807816674,0.121212121212121,0.402524139153607,0.610182318057299
227,26163539100,26163539100,"+42.4421933,-083.1662919",0.391312378537968,0.41851071002111,0.662896683506975,0.317473369466356,0.407757555415218,0.22490376073438,0.179274495844091,0.528370074777645
228,26163539200,26163539200,"+42.4418860,-083.1852528",0.584353302362997,0.509779736512457,0.85625206764037,0.604920089897026,0.389468582048235,0.541402077232696,0.556857463909213,0.63179309930098
229,26163539300,26163539300,"+42.4348464,-083.1809086",0.376873907186461,0.179536012629722,0.327559939411065,0.297520442110977,0.38546979408632,0.318181818181818,0.518509305404254,0.611340038481067
230,26163539400,26163539400,"+42.4258579,-083.1758620",0.467523166668136,0.348928085908288,0.430135089963713,0.666006100110021,0.436767651100778,0.324230360060979,0.481882410798787,0.584712468734387
231,26163539500,26163539500,"+42.4198239,-083.1873321",0.483925580657253,0.330437288702068,0.462410131145225,0.509470972095759,0.358405926761465,0.650933877318242,0.451359998627564,0.624460869950446
232,26163539600,26163539600,"+42.4267839,-083.1911640",0.39834233462355,0.243318120514496,0.583475852894346,0.558652401773771,0.297390127683684,0.0942760942760943,0.430430344567297,0.580853400655158
233,26163539700,26163539700,"+42.4346911,-083.1956884",0.403819365760695,0.455177315188805,0.584510789991694,0.253174701298286,0.362450913814082,0.415824915824916,0.227226849429438,0.528370074777645
234,26163540100,26163540100,"+42.4409076,-083.2102951",0.475088667404826,0.344102536390163,0.578540117272476,0.65010125108837,0.293163698964134,0.497631033461652,0.369651429764141,0.592430604892845
235,26163540200,26163540200,"+42.4338414,-083.2097474",0.475870672758199,0.561211551810212,0.744889696197058,0.700576702649597,0.273055673304776,0.0151515151515152,0.438762176798392,0.597447393395843
236,26163540300,26163540300,"+42.4266089,-083.2094015",0.427957650526985,0.409633156000865,0.574717092616243,0.5676974810219,0.192546791226147,0.193602693602694,0.452726716474669,0.604779622746378
237,26163540400,26163540400,"+42.4193657,-083.2091493",0.454199861124776,0.466400503403474,0.711198061569425,0.632787585226253,0.273898256720921,0.182816218646838,0.314079195294831,0.598219207011689
238,26163540500,26163540500,"+42.4237296,-083.2251159",0.429023757638782,0.262035338561042,0.506066394092372,0.655038840205025,0.259080815026725,0.304028339858959,0.400173841935364,0.616742733791988
239,26163540600,26163540600,"+42.4224753,-083.2339950",0.424373107200009,0.169882056548168,0.491543690803072,0.515453460653062,0.207364232920344,0.490897026727646,0.405406255450431,0.690065027297337
240,26163540700,26163540700,"+42.4334044,-083.2292261",0.493205850870732,0.406573974741816,0.663569395431598,0.459626231091212,0.322859447821231,0.541714649206506,0.352210051380585,0.705887206422176
241,26163540800,26163540800,"+42.4405745,-083.2295474",0.445471544008542,0.203526622045765,0.507473871386067,0.536971950364813,0.284916022010449,0.647374943791882,0.230992471614872,0.707044926845945
242,26163540900,26163540900,"+42.4401121,-083.2489699",0.442101651496541,0.218484682733831,0.541359800582767,0.547262542796743,0.293763865722989,0.457331183715549,0.416743151399742,0.619766333524167
243,26163541000,26163541000,"+42.4329511,-083.2487283",0.445710492849839,0.348949513748066,0.680330994970525,0.615833708131087,0.210678101029622,0.219853255683875,0.41761522031892,0.626712656066779
244,26163541100,26163541100,"+42.4222559,-083.2439581",0.545267641866016,0.756172752035172,0.672181734408172,0.771387371665855,0.21423218583949,0.240159466543831,0.43331246086412,0.729427521705473
245,26163541200,26163541200,"+42.4220120,-083.2537031",0.477160784382685,0.43652866622955,0.798536178910227,0.537866213058263,0.185764324719683,0.397893155222145,0.281572468927184,0.701964483611743
246,26163541300,26163541300,"+42.4215788,-083.2821395",0.480767878741499,0.38306906302742,0.694746476868725,0.523970240751132,0.236979644072945,0.56377016637603,0.336512810835385,0.626326749258856
247,26163541400,26163541400,"+42.4244065,-083.2688858",0.591725206752699,0.433448057130723,0.675528214621082,0.573715396487815,0.272714274071867,0.741327498656489,0.542321075761345,0.903021930539571
248,26163541500,26163541500,"+42.4362189,-083.2633513",0.482392625825724,0.286685925442264,0.623388195036826,0.696969970309509,0.241655285379597,0.470695006525625,0.440289012217543,0.617064985868707
249,26163541700,26163541700,"+42.4361333,-083.2731759",0.545969388089382,0.546725617858599,0.594244987994538,0.931735371436697,0.282232020075478,0.0589225589225589,0.545809351438056,0.862115808899744
250,26163541800,26163541800,"+42.4356241,-083.2828630",0.539086650428485,0.265579503260411,0.510359037423355,0.710218406440725,0.310923855358421,0.706697814189671,0.42546384059152,0.844364095735291
251,26163542100,26163542100,"+42.4121468,-083.2090072",0.47241624326169,0.330021447735293,0.538232997951267,0.639201883893735,0.221080962945581,0.456228956228956,0.514666483675156,0.607480970401838
252,26163542200,26163542200,"+42.4049237,-083.2086673",0.498426131617404,0.408583765237971,0.540765723321974,0.758754910921687,0.280993117078803,0.412457912457912,0.479174708285798,0.608252784017684
253,26163542300,26163542300,"+42.3984056,-083.2054071",0.427536944215524,0.351835702891163,0.459524273800634,0.790698758229839,0.318835305596437,0.240055275885895,0.276039834964531,0.555769458140171
254,26163542400,26163542400,"+42.3908903,-083.2036174",0.42800734206512,0.453934359606579,0.45246601993834,0.512792307714524,0.26315559143013,0.48575878217572,0.2995742588129,0.528370074777645
255,26163542500,26163542500,"+42.3927935,-083.2132702",0.44422649134501,0.18797344079811,0.393773391155053,0.546231718908769,0.500703947458793,0.617263843648209,0.286644764870205,0.57699433257593
256,26163542600,26163542600,"+42.3829687,-083.2077387",0.463606541896034,0.297998255447605,0.648571930936095,0.513592902798362,0.553233513024826,0.178451178451178,0.438198906053874,0.615199106560296
257,26163542700,26163542700,"+42.3824612,-083.2268100",0.517410694059319,0.605811457525245,0.559156475509237,0.643610191617416,0.491545122962262,0.679553405937771,0.0239118438396194,0.618286361023679
258,26163542800,26163542800,"+42.3901406,-083.2243491",0.400047798586115,0.142485849129991,0.260468056029374,0.466964415845506,0.322143307154515,0.806715362089955,0.241929073634068,0.5596285262194
259,26163542900,26163542900,"+42.3988392,-083.2260719",0.414793609186295,0.0978036624874017,0.276521143573564,0.381763776025928,0.346842221026743,0.738684346176203,0.453301424188619,0.608638690825607
260,26163543000,26163543000,"+42.4068106,-083.2257349",0.370468045486015,0.0693890592934895,0.229835001856459,0.344032289016489,0.380667710030239,0.78146283683743,0.224015920261449,0.563873501106551
261,26163543100,26163543100,"+42.4126595,-083.2284219",0.361228702058666,0.0748667294022079,0.256684877081392,0.324813385350037,0.300804460482268,0.623482380811371,0.380988325713453,0.566960755569934
262,26163543200,26163543200,"+42.4112995,-083.2475927",0.40665665806709,0.130109843135237,0.437608543001851,0.482119274158209,0.27200629395882,0.437129163513528,0.367907291925786,0.719716196776196
263,26163543400,26163543400,"+42.4015679,-083.2374736",0.426297476099898,0.212434034166629,0.464751987074473,0.658119257859523,0.23464002940731,0.485950712335077,0.350420165664502,0.577766146191775
264,26163543500,26163543500,"+42.4040427,-083.2498756",0.532003568773743,0.684311634292566,0.648495372250917,0.754675072171131,0.148555723731682,0.711918314524178,0.10105420265738,0.675014661788345
265,26163543600,26163543600,"+42.3968066,-083.2510232",0.55803800636079,0.885638331454402,0.691166170239207,0.869949373469747,0.174412548147072,0.427636846203622,0.112276728912373,0.745186046099108
266,26163543700,26163543700,"+42.3894635,-083.2386147",0.6133157351761,0.858153555631807,0.901572539921807,0.985941725110216,0.334286334820268,0.378014674431613,0.222743557412157,0.612497758904836
267,26163543800,26163543800,"+42.3894072,-083.2540332",0.462441835806841,0.428729646811491,0.567254164387936,0.574875067431132,0.33617536430677,0.703731122297898,0.0274001195163306,0.598927365896331
268,26163543900,26163543900,"+42.3819469,-083.2493385",0.59622811603144,0.963542100014553,0.727938970760553,0.621303046801024,0.446628790345672,0.40766514219283,0.155594250635467,0.85092451146998
269,26163544000,26163544000,"+42.3823964,-083.2671854",0.561049348597991,0.365817509221725,0.61740480413031,0.553001029831835,0.416862626207833,0.721355794645697,0.418959064227161,0.833944611921373
270,26163544100,26163544100,"+42.3929346,-083.2685039",0.525147050134837,0.321358312987904,0.459253816462702,0.562355096143857,0.320409007955922,0.362863159280097,0.757573418195646,0.89221653991773
271,26163544200,26163544200,"+42.4073688,-083.2619700",0.530163559459502,0.704312379941847,0.656785575756177,0.684325453707722,0.202161335324564,0.506361113852971,0.237096954049116,0.720102103584119
272,26163544300,26163544300,"+42.4086903,-083.2749743",0.61225912847436,0.572741158133713,0.490412432188721,0.782466833070799,0.202372491882834,0.571825749350179,0.769919626697318,0.896075607996959
273,26163545100,26163545100,"+42.3757244,-083.2071726",0.441547858973074,0.337177631959996,0.492449049355207,0.439299255138816,0.442315665174363,0.586176641551234,0.151299668613811,0.642117101018093
274,26163545200,26163545200,"+42.3688227,-083.2069235",0.468097627405722,0.371510031114484,0.625938697758517,0.624837498733286,0.364619517020793,0.271043771043771,0.395490402953026,0.623243473216173
275,26163545300,26163545300,"+42.3616038,-083.2068681",0.544993938567877,0.609757610476054,0.811780912669566,0.74293238521817,0.275348957390832,0.501310608802466,0.333939492713221,0.539887602704828
276,26163545400,26163545400,"+42.3543681,-083.2066365",0.540183839043765,0.743507329328337,0.800902072769369,0.787079356364908,0.270191844608194,0.174398710229329,0.348776101308675,0.656431458697542
277,26163545500,26163545500,"+42.3471339,-083.2064028",0.639887472194928,0.773866433601631,0.874668806578621,0.763824219130953,0.317219983278944,0.631570866098553,0.47436546263971,0.643696534036087
278,26163545600,26163545600,"+42.3399009,-083.2060508",0.596630075428294,0.664304460291352,0.694205952656209,0.673390191081779,0.356105684591335,0.717566544928109,0.519758794314683,0.551078900134592
279,26163545700,26163545700,"+42.3328249,-083.2242628",0.494609412795022,0.536499538454959,0.704113626733449,0.434686760800872,0.320843311964039,0.740899768587065,0.206174247947779,0.519048635076992
280,26163545800,26163545800,"+42.3396092,-083.2268502",0.5920406461353,0.671799918645882,0.837502100493705,0.765106421937278,0.267025771209046,0.579947136950394,0.462562510186051,0.560340663524742
281,26163545900,26163545900,"+42.3468695,-083.2259311",0.501593310492,0.470949633788456,0.694875350840775,0.55431655987515,0.274908949384469,0.542114960681736,0.439888718287428,0.534099000585985
282,26163546000,26163546000,"+42.3540965,-083.2261440",0.595250482490657,0.757601274687074,0.84728975969825,0.690074879301661,0.250471097040655,0.69250594983494,0.389308720975116,0.539501695896905
283,26163546100,26163546100,"+42.3508568,-083.2405854",0.557861028475689,0.531239718050655,0.721917088446706,0.816809170332678,0.147255728541206,0.455795742440694,0.472155268297007,0.759854483220878
284,26163546200,26163546200,"+42.3464216,-083.2528230",0.529111200479931,0.28199251426944,0.523357898151186,0.600969234049524,0.0666925808639744,0.691354368878799,0.635232156183254,0.90417965096334
285,26163546300,26163546300,"+42.3664397,-083.2586109",0.497905322541098,0.0529903335109801,0.305595744273236,0.640622872735919,0.14552808397354,0.854785641430593,0.578547676436698,0.907266905426723
286,26163546400,26163546400,"+42.3754399,-083.2413545",0.457951772190534,0.622985156846412,0.867252123704478,0.601515527530394,0.21462414068113,0.373156099540464,0.0387370154656419,0.487392341565214
287,26163546500,26163546500,"+42.3682497,-083.2411333",0.455855796633616,0.653338406154026,0.786503996453049,0.549742210073592,0.15718853304224,0.294031520415885,0.178268042534089,0.571917867762428
288,26163546600,26163546600,"+42.3610566,-083.2415451",0.472970188695384,0.744634574575759,0.788505505623154,0.531358846485162,0.147832117196637,0.347903574287939,0.174779766857378,0.575776935841657
289,26163546700,26163546700,"+42.3613063,-083.2262460",0.496087871684341,0.50109646157287,0.51982394513047,0.497237521064972,0.273502779441872,0.806984064313055,0.335240447986093,0.53872988228106
290,26163546800,26163546800,"+42.3697567,-083.2297901",0.545438491456425,0.44720115896191,0.87194948482526,0.729584489899551,0.230036639710937,0.609745665120258,0.382332169621694,0.547219832055363
291,26163546900,26163546900,"+42.3739170,-083.2228469",0.378112721341851,0.453358805852934,0.581061683458787,0.590522268963617,0.384200379246338,0.0824915824915825,0.0326325330313973,0.522521796348298
292,26163550100,26163550100,"+42.3681537,-082.9237513",0.370536471656404,0.14295869012777,0.202891859304463,0.415847467525595,0.000965231002176874,0.833563649524562,0.711356624721581,0.286171779388677
293,26163551600,26163551600,"+42.4340457,-082.9401024",0.377795276838521,0.243113127513948,0.366559887136691,0.333338600461228,0.210835072131468,0.827718005242435,0.467586199008987,0.195416046374893
294,26163552800,26163552800,"+42.3879631,-083.0514612",0.668105189778483,0.656690293681643,0.792743750393045,0.812057616978336,0.533595190025471,0.704197238399193,0.583454136322957,0.593998102648738
295,26163553300,26163553300,"+42.3971272,-083.1054361",0.574017821696902,0.917867804390218,0.648426168687868,0.650984681202397,0.629690653960951,0.37037037037037,0.283196518586505,0.517588554680005
296,26163553600,26163553600,"+42.4008134,-083.0848809",0.457462480992229,0.319898221962589,0.446280110796656,0.416698988336126,0.686565736917887,0.485846521677141,0.257580566301541,0.589367220953664
297,26163555400,26163555400,"+42.3676767,-083.2707820",0.430056566928699,0.120963726856435,0.173272325828757,0.596958540498179,0.297297175402673,0.592389694995558,0.453841820994273,0.775672683925016
298,26163573500,26163573500,"+42.3143412,-083.1525188",0.738474037058815,0.687209251616878,0.688648877570575,0.810409411599625,0.767544439511342,0.705387205387206,0.71128800290499,0.79883107082109
299,26163573600,26163573600,"+42.3391406,-083.1605742",0.675003767216126,0.54682047373988,0.665473535016783,1,0.457230972529954,0.712121212121212,0.668811098435137,0.674569078669918
300,26163577000,26163577000,"+42.2522226,-083.1670939",0.636981233476531,0.465476108372622,0.523817188911747,0.661093750436838,0.513647378800349,0.898556685201636,0.741879036892804,0.654398485719722
301,26163577100,26163577100,"+42.2577829,-083.1756791",0.643639503312597,0.471412475127672,0.468845009302591,0.596611795895997,0.690605295887763,0.942991258952171,0.694787315257203,0.640223372764781
302,26163578600,26163578600,"+42.2757597,-083.1776386",0.705058569620485,0.441043512070887,0.530684641648154,0.68593123304249,0.783755208543763,0.700567016527929,1,0.793428375510169
