"row#","Name","FIPS","Source","Life Expectancy","Self-Reported Physical Health","Self-Reported Mental Health","Alcohol Abuse","Current Diabetes","Current Adult Asthma","Stroke","COPD","CHD","Cancer","High Blood Pressure","Cholesterol Screening","Routine Doctor Visit","Colonoscopy","Mammogram","Older Men Preventive Screening","Older Women Preventive Screening","Dental Exams","Proximity to Nursing Homes","Medically Underserved Areas","Current Lack of Health Insurance","Proximity to hospitals","Below Poverty","Unemployed","Low Income","No High School Diploma","Religious Organizations","Civic and Social Organizations","Aged 65 or Older","Aged 17 or Younger","Civilian with a Disability","Single-Parent Households","Minority","Speaks English Less than Well","Redlining","Multi-Unit Structures","Mobile Homes","Crowding","No Vehicle","Group Quarters","Housing Foreclosure Risk","Percent of Housing Units Built Between 1940-1969 as of 2015-2019","Blight Violations","Flooding risk to roads","Lane miles per capita","Road Quality and Maintenance","Public Transit Performance","Bridge Quality and Maintenance","Walkability","Bikability","Residential Energy Cost Burden","EV Charging Stations","Modified Retail Food Environment Index","Indoor Plumbing","Percent of Household with no internet access","Percent of household with smartphone but no other device.","Housing Affordability (renters)","Housing Affordability (owners)","Public Library Locations","HUD Public Housing","Improve Detroit Issues","Total vehicle miles traveled per capita","Passenger vehicle miles traveled per capita","Truck vehicle miles traveled per capita","Heavy Duty Vehicle vehicle miles traveled per capita","Proximity to Ports","Rail Crossings","Traffic Proximity and Volume","National Transportation Noise Map","Risk-Screening Environmental Indicators (RSEI)","Air Tox Respiratory","Air Tox Neurological","Air Tox Liver","Air Tox Developmental","Air Tox Reproductive","Air Tox Kidney","Air Tox Immunological","Air Tox Thyroid","Air Tox Total Cancer Risk","Lead Paint: % housing units built before 1960","Superfund Sites","Brownfields","Stream Toxicity Risk-Screening Environmental Indicators (RSEI)","NPL sites","Hazardous Waste Management Facilities (TSDFs)","Facilities with Enforcement or Violation","TSCA Facilities","Risk Management Plan Facilities","Chemical Manufacturers","Metal Recyclers","Annual average PM2.5 concentrations","NO2 concentration","Ozone concentration","Parks and Greenspace","Impermeable Surfaces","Forest Land Cover","Increased PM2.5 mortality - CVD (ages 65+)","Increase in childhood asthma incidence","Expected Annual Loss - Agriculture Value","Expected Annual Loss - Building Value","Expected Annual Loss - Population Equivalence","Methane Emissions","Days with maximum temperature above 35C","Days with maximum temperature above 40C","Frost Days","Maximum of maximum temperatures","Mean temperature","Urban Heat Island Extreme Heat Days","Consecutive Dry Days","Wildfire - Annualized Frequency","Surface PM2.5","Snowfall","Standardized Precip Index","Total Precipitation","Riverine Flooding - Annualized Frequency","Tornado - Annualized Frequency"
170,"26163531900",26163531900,"+42.3902385,-083.1062989",1,0.841423948220065,0.87378640776699,0.15210355987055,0.789644012944984,0.886731391585761,0.867313915857605,0.841423948220065,0.87378640776699,0.576051779935275,0.533980582524272,0.459546925566343,0.378640776699029,0.786407766990291,0.728155339805825,0.86084142394822,0.948220064724919,0.854368932038835,0.256493506493507,0.349480968858132,0.792880258899676,0.514563106796117,0.964401294498382,1,0.951456310679612,0.132686084142395,0.148867313915858,1,0.0776699029126214,0.585760517799353,0.119741100323625,0.566343042071198,0.276450511945392,0,0.431297709923664,0.773462783171521,0,0.436893203883495,0.825242718446602,0.993506493506494,0.58252427184466,0.252427184466019,0.595469255663431,0.313915857605178,0.142857142857143,0.355987055016181,0,1,0.385113268608414,0.73462783171521,0.928338762214984,0.23859649122807,1,0.870550161812298,0.317152103559871,0.491909385113269,0.197411003236246,0,0.47265625,0,0.577702702702703,0.951456310679612,0.951456310679612,0.941747572815534,0.932038834951456,0,0,0.993527508090615,0.6957928802589,0.226537216828479,0.00324675324675325,0.579288025889968,1,0.918831168831169,1,0.0228758169934641,0.514563106796117,0.54368932038835,0.0293159609120521,0.262135922330097,0.763754045307443,0.766990291262136,0,0.498381877022654,0.368932038834951,0.355987055016181,0.459546925566343,0.362459546925566,0.906148867313916,0.588996763754045,0.372168284789644,0.653721682847896,0.508090614886731,0.195348837209302,0.815533980582524,1,0.635179153094463,0.225913621262459,0,0.320388349514563,0.168284789644013,0.79344262295082,1,1,1,0,1,0.457044673539519,1,0,1,0,0,1,0,0.00647249190938511
171,"26163532200",26163532200,"+42.3884007,-083.0939521",0.870550161812298,0.656957928802589,0.339805825242718,0.197411003236246,0.812297734627832,0.446601941747573,0.783171521035599,0.608414239482201,0.802588996763754,0.741100323624595,0.857605177993528,0.851132686084142,0.161812297734628,0.530744336569579,0.213592233009709,0.611650485436893,0.699029126213592,0.462783171521036,0.188311688311688,0,0.323624595469256,0,0.757281553398058,0.802588996763754,0.262135922330097,0.200647249190939,0.339805825242718,1,0.436893203883495,0.171521035598705,0.715210355987055,0.177993527508091,0.31740614334471,0.715210355987055,0.431297709923664,0.6957928802589,0,0.585760517799353,0.194174757281553,0.847402597402597,0.540453074433657,0.213592233009709,0.300970873786408,0.207119741100324,1,0.275080906148867,0,1,0.184466019417476,0.411003236245955,0.358306188925081,0.207017543859649,0.272727272727273,0.692556634304207,0.699029126213592,0.757281553398058,0.414239482200647,0.385113268608414,0.19921875,0,0.628378378378378,0.702265372168285,0.699029126213592,0.72168284789644,0.763754045307443,0,0,0.809061488673139,0,0.220064724919094,0.00324675324675325,0.579288025889968,1,0.918831168831169,1,0.0228758169934641,0.514563106796117,0.676375404530744,0.0293159609120521,0.631067961165049,0.73462783171521,0.857605177993528,0,0.546925566343042,0.647249190938511,0.598705501618123,0.673139158576052,0.508090614886731,0.870550161812298,0.718446601941748,0.255663430420712,0.744336569579288,0.592233009708738,0.493023255813954,0.475728155339806,1,0.775244299674267,0.946843853820598,0,0.148867313915858,0.26537216828479,0.740983606557377,1,1,1,0,1,0.457044673539519,1,0,1,0,0,1,0,0.00647249190938511
172,"26163532300",26163532300,"+42.3840376,-083.0891148",0.440129449838188,0.0323624595469256,0.0161812297734628,0.809061488673139,0.0841423948220065,0.0323624595469256,0.0679611650485437,0.0355987055016181,0.0647249190938511,0.857605177993528,0.200647249190939,0.220064724919094,0.190938511326861,0.0226537216828479,0.0226537216828479,0.029126213592233,0.0323624595469256,0.0226537216828479,0.123376623376623,0.349480968858132,0.029126213592233,0,0.0161812297734628,0.058252427184466,0.0161812297734628,0.0550161812297735,0.938511326860841,1,0.915857605177994,0.0420711974110032,0.893203883495146,0.0517799352750809,0.146757679180887,0,0.431297709923664,0.844660194174757,0,0,0.391585760517799,0,0.737864077669903,0.187702265372168,0.216828478964401,0.207119741100324,1,0.213592233009709,0.0388349514563107,1,0.15210355987055,0.229773462783172,0.0651465798045603,0.175438596491228,0.103896103896104,0.644012944983819,0.0938511326860841,0.181229773462783,0.129449838187702,0,0.140625,0,0.341216216216216,0.822006472491909,0.822006472491909,0.805825242718447,0.831715210355987,0,0,0.87378640776699,0,0.122977346278317,0.00324675324675325,0.579288025889968,1,0.376623376623377,1,0.0228758169934641,0.514563106796117,0.676375404530744,0.0293159609120521,0.0841423948220065,0.789644012944984,0.889967637540453,0,0.553398058252427,0.770226537216828,0.770226537216828,0.747572815533981,0.595469255663431,0.805825242718447,0.724919093851133,0.058252427184466,0.880258899676375,0.621359223300971,0.0744186046511628,0.122977346278317,1,0.576547231270358,0.0764119601328904,0,0.0485436893203884,0.0647249190938511,0.583606557377049,1,1,1,0,1,0.457044673539519,1,0.938511326860841,1,0,0,1,0,0.00647249190938511
173,"26163532400",26163532400,"+42.3784502,-083.0840723",0.922330097087379,0.825242718446602,0.634304207119741,0.3042071197411,0.870550161812298,0.70873786407767,0.799352750809062,0.815533980582524,0.822006472491909,0.462783171521036,0.851132686084142,0.870550161812298,0.472491909385113,0.744336569579288,0.213592233009709,0.750809061488673,0.86084142394822,0.747572815533981,0.116883116883117,0,0.592233009708738,0.271844660194175,0.851132686084142,0.446601941747573,0.754045307443366,0.284789644012945,0.116504854368932,1,0.174757281553398,0.385113268608414,0.640776699029126,0.711974110032362,0.368600682593857,0,0.431297709923664,0.864077669902913,0,0.961165048543689,0.792880258899676,0.88961038961039,0.472491909385113,0.258899676375405,0.498381877022654,0.207119741100324,1,0.110032362459547,0.0388349514563107,1,0.029126213592233,0.100323624595469,0.521172638436482,0.150877192982456,0.350649350649351,0.372168284789644,0.851132686084142,0.592233009708738,0.197411003236246,0.385113268608414,0.09375,0,0.412162162162162,0.640776699029126,0.640776699029126,0.705501618122977,0.715210355987055,0,0,0.728155339805825,0.83495145631068,0.106796116504854,0.00324675324675325,0.579288025889968,1,0.918831168831169,1,0.0228758169934641,0.514563106796117,0.676375404530744,0.0293159609120521,0.313915857605178,0.841423948220065,0.912621359223301,0,0.559870550161812,0.844660194174757,0.838187702265372,0.854368932038835,0.576051779935275,0.653721682847896,0.744336569579288,0.0129449838187702,0.899676375404531,0.54368932038835,1,0.585760517799353,1,0.703583061889251,0.322259136212625,0,0.223300970873786,0.229773462783172,0.583606557377049,1,1,1,0,1,0.457044673539519,1,0.741100323624595,1,0,0,1,0,0.00647249190938511
174,"26163532600",26163532600,"+42.3689514,-083.0885598",0.288025889967638,0.300970873786408,0.197411003236246,0.546925566343042,0.540453074433657,0.220064724919094,0.530744336569579,0.326860841423948,0.514563106796117,0.618122977346278,0.411003236245955,0.427184466019417,0.58252427184466,0.229773462783172,0.135922330097087,0.388349514563107,0.381877022653722,0.27831715210356,0.204545454545455,0.349480968858132,0.262135922330097,0.210355987055016,0.423948220064725,0.203883495145631,0.245954692556634,0.307443365695793,0.867313915857605,1,0.812297734627832,0.119741100323625,0.6957928802589,0.155339805825243,0.358361774744027,0,0.431297709923664,0.922330097087379,0.919093851132686,0,0.961165048543689,0.711038961038961,0.0809061488673139,0.155339805825243,0.647249190938511,0.207119741100324,1,0.533980582524272,0.0388349514563107,1,0.0647249190938511,0.058252427184466,0.149837133550489,0.136842105263158,0.181818181818182,0.754045307443366,0.86084142394822,0.252427184466019,0.783171521035599,0.12621359223301,0.15234375,0,0.293918918918919,0.637540453074434,0.647249190938511,0.637540453074434,0.699029126213592,0,0,0.770226537216828,0.919093851132686,0.245954692556634,0.00324675324675325,0.941747572815534,1,0.376623376623377,1,0.0228758169934641,0.514563106796117,0.770226537216828,0.0293159609120521,0.495145631067961,0.919093851132686,0.902912621359223,0,0.472491909385113,0.889967637540453,0.796116504854369,0.760517799352751,0.608414239482201,0.553398058252427,0.689320388349515,0.129449838187702,0.854368932038835,0.521035598705502,0.493023255813954,0.679611650485437,1,0.234527687296417,0.953488372093023,0,0.336569579288026,0.381877022653722,0.583606557377049,1,1,1,0,1,0.0446735395189003,1,0.928802588996764,1,0,0,1,0,0.00647249190938511
175,"26163532700",26163532700,"+42.3752477,-083.0927712",0.440129449838188,0.381877022653722,0.346278317152104,0.478964401294498,0.456310679611651,0.472491909385113,0.55663430420712,0.401294498381877,0.472491909385113,0.462783171521036,0.359223300970874,0.220064724919094,0.517799352750809,0.385113268608414,0.310679611650485,0.576051779935275,0.711974110032362,0.420711974110032,0.133116883116883,0.349480968858132,0.521035598705502,0.245954692556634,0.233009708737864,0.381877022653722,0.627831715210356,0.760517799352751,0.579288025889968,1,0.288025889967638,0.343042071197411,0.728155339805825,0.326860841423948,0.433447098976109,0.715210355987055,0.431297709923664,0.559870550161812,0.796116504854369,0.530744336569579,0.993527508090615,0.853896103896104,0.517799352750809,0.281553398058252,0.333333333333333,0.207119741100324,0.142857142857143,0.889967637540453,0.0388349514563107,1,0.27831715210356,0.207119741100324,0.928338762214984,0.157894736842105,0.0216450216450216,0.731391585760518,0.640776699029126,0.427184466019417,0.0711974110032362,0.12621359223301,0.1640625,0,0.456081081081081,0.896440129449838,0.896440129449838,0.87378640776699,0.896440129449838,0,0,0.579288025889968,0.491909385113269,0.0647249190938511,0.00324675324675325,0.579288025889968,1,0.376623376623377,1,0.0228758169934641,0.514563106796117,0.676375404530744,0.0293159609120521,0.145631067961165,0.86084142394822,0.87378640776699,0,0.478964401294498,0.818770226537217,0.757281553398058,0.6957928802589,0.530744336569579,0.679611650485437,0.70873786407767,0.168284789644013,0.83495145631068,0.530744336569579,1,0.760517799352751,1,0,0.54485049833887,0,0.116504854368932,0.0711974110032362,0.583606557377049,1,1,1,0,1,0.264604810996564,1,0,1,0,0,1,0,0.00647249190938511
176,"26163533000",26163533000,"+42.3655279,-083.0976664",0.440129449838188,0.886731391585761,0.346278317152104,0.00970873786407767,0.964401294498382,0.533980582524272,0.977346278317152,0.925566343042071,0.990291262135922,0.964401294498382,0.983818770226537,0.977346278317152,0.0550161812297735,0.634304207119741,0.449838187702265,0.682847896440129,0.948220064724919,0.705501618122977,0.327922077922078,0.349480968858132,0.634304207119741,0.255663430420712,0.436893203883495,0.592233009708738,0.766990291262136,0.715210355987055,0.462783171521036,1,0.653721682847896,0.669902912621359,0.676375404530744,0.841423948220065,0.914675767918089,0.867313915857605,0.431297709923664,0.686084142394822,0.87378640776699,0.86084142394822,0.58252427184466,0.925324675324675,0.754045307443366,0.26537216828479,0.70873786407767,0.207119741100324,1,0.799352750809062,0.0388349514563107,1,0.184466019417476,0.155339805825243,0.644951140065147,0.147368421052632,0.350649350649351,0.883495145631068,0.747572815533981,0.773462783171521,0.488673139158576,0.385113268608414,0.28515625,0,0.0743243243243243,0.158576051779935,0.158576051779935,0.103559870550162,0.116504854368932,0,0,0.184466019417476,0.411003236245955,0.330097087378641,0.00324675324675325,0.941747572815534,1,0.376623376623377,1,0.0228758169934641,0.514563106796117,0.770226537216828,0.0293159609120521,0.902912621359223,0.932038834951456,0.86084142394822,0,0.394822006472492,0.841423948220065,0.653721682847896,0.624595469255663,0.640776699029126,0.595469255663431,0.598705501618123,0.226537216828479,0.857605177993528,0.501618122977346,0.493023255813954,0.223300970873786,1,0.234527687296417,0.129568106312292,0,0.258899676375405,0.297734627831715,0.747540983606557,1,1,1,0,1,0.0446735395189003,1,0.805825242718447,1,0,0,1,0,0.00647249190938511
177,"26163533100",26163533100,"+42.3718956,-083.1019312",0.825242718446602,0.381877022653722,0.252427184466019,0.216828478964401,0.666666666666667,0.446601941747573,0.686084142394822,0.459546925566343,0.624595469255663,0.857605177993528,0.83495145631068,0.812297734627832,0.110032362459547,0.249190938511327,0.401294498381877,0.362459546925566,0.511326860841424,0.317152103559871,0.217532467532468,0.349480968858132,0.3042071197411,0.294498381877023,0.446601941747573,0.381877022653722,0.255663430420712,0.640776699029126,0.773462783171521,0.37037037037037,0.909385113268608,0.187702265372168,0.391585760517799,0.524271844660194,0.880546075085324,0,0.431297709923664,0.760517799352751,0.919093851132686,0,0.812297734627832,0.701298701298701,0.818770226537217,0.239482200647249,0.786407766990291,0.207119741100324,1,0.98705501618123,0.0388349514563107,1,0.3042071197411,0.365695792880259,0.358306188925081,0.168421052631579,0.212121212121212,0.886731391585761,0.86084142394822,0.378640776699029,0.686084142394822,0.226537216828479,0.30859375,0,0.182432432432432,0.0517799352750809,0.0517799352750809,0.087378640776699,0.0938511326860841,0,0,0.110032362459547,0.372168284789644,0.249190938511327,0.00324675324675325,0.579288025889968,1,0.376623376623377,1,0.0228758169934641,0.514563106796117,0.770226537216828,0.0293159609120521,0.375404530744337,0.880258899676375,0.822006472491909,0,0.414239482200647,0.786407766990291,0.572815533980583,0.553398058252427,0.56957928802589,0.72168284789644,0.605177993527508,0.326860841423948,0.84789644012945,0.501618122977346,0.195348837209302,0.779935275080906,1,0,0.0498338870431894,0,0.239482200647249,0.3042071197411,0.777049180327869,1,1,1,0,1,0.0446735395189003,1,0,1,0,0,1,0,0.00647249190938511
178,"26163533200",26163533200,"+42.3687113,-083.1111289",0.83495145631068,0.530744336569579,0.226537216828479,0.216828478964401,0.754045307443366,0.288025889967638,0.783171521035599,0.475728155339806,0.786407766990291,0.84789644012945,0.870550161812298,0.831715210355987,0.110032362459547,0.41747572815534,0.135922330097087,0.462783171521036,0.663430420711974,0.411003236245955,0.262987012987013,0,0.281553398058252,0.368932038834951,0.401294498381877,0.618122977346278,0.436893203883495,0.0647249190938511,0.26537216828479,1,0.864077669902913,0.116504854368932,0.86084142394822,0.576051779935275,0.767918088737201,0,0.431297709923664,0.653721682847896,0.886731391585761,0,0.391585760517799,0.607142857142857,0.588996763754045,0.220064724919094,0.750809061488673,0.207119741100324,1,0.831715210355987,0.0388349514563107,1,0.427184466019417,0.411003236245955,0.928338762214984,0.2,0.554112554112554,0.375404530744337,0.54368932038835,0.194174757281553,0.0485436893203884,0.666666666666667,0.6015625,0,0.0337837837837838,0.110032362459547,0.110032362459547,0.0420711974110032,0.058252427184466,0,0,0.0809061488673139,0.407766990291262,0.13915857605178,0.00324675324675325,0.941747572815534,1,0.376623376623377,1,0.0228758169934641,0.514563106796117,0.770226537216828,0.0293159609120521,0.233009708737864,0.896440129449838,0.744336569579288,0,0.333333333333333,0.614886731391586,0.398058252427184,0.401294498381877,0.572815533980583,0.796116504854369,0.449838187702265,0.517799352750809,0.731391585760518,0.44336569579288,0.493023255813954,0.724919093851133,1,0,0.906976744186047,0,0.242718446601942,0.242718446601942,0.80327868852459,1,1,1,0,1,0.0446735395189003,1,0,1,0,0,1,0,0.00647249190938511
179,"26163533300",26163533300,"+42.3621943,-083.1067231",0.375404530744337,0.867313915857605,0.786407766990291,0.174757281553398,0.883495145631068,0.838187702265372,0.896440129449838,0.864077669902913,0.883495145631068,0.618122977346278,0.928802588996764,0.877022653721683,0.378640776699029,0.796116504854369,0.728155339805825,0.86084142394822,0.909385113268608,0.867313915857605,0.383116883116883,0,0.809061488673139,0.336569579288026,0.970873786407767,0.579288025889968,0.0388349514563107,0.802588996763754,0.3042071197411,1,0.773462783171521,0.559870550161812,0.906148867313916,0.401294498381877,0.552901023890785,0,0.431297709923664,0.420711974110032,0.796116504854369,0,0.58252427184466,0.922077922077922,0.55663430420712,0.317152103559871,0.689320388349515,0.207119741100324,1,0.566343042071198,0.0388349514563107,1,0.799352750809062,0.0906148867313916,0.98371335504886,0.171929824561404,0.554112554112554,0.375404530744337,0.796116504854369,0.398058252427184,0.488673139158576,0.760517799352751,0.5078125,0,0.25,0.122977346278317,0.12621359223301,0.0711974110032362,0.058252427184466,0,0,0.326860841423948,0.233009708737864,0.103559870550162,0.00324675324675325,0.579288025889968,0.00595238095238095,0.376623376623377,1,0.0228758169934641,0.514563106796117,0.831715210355987,0.0293159609120521,0.281553398058252,0.951456310679612,0.796116504854369,0,0.323624595469256,0.728155339805825,0.478964401294498,0.436893203883495,0.627831715210356,0.644012944983819,0.394822006472492,0.498381877022654,0.802588996763754,0.498381877022654,0.493023255813954,0.504854368932039,1,0,0.803986710963455,0,0.297734627831715,0.288025889967638,0.8,1,1,1,0,1,0.0446735395189003,1,0,1,0,0,1,0,0.00647249190938511
180,"26163533400",26163533400,"+42.3633711,-083.1191094",0.938511326860841,0.964401294498382,0.893203883495146,0.0355987055016181,0.974110032362459,0.948220064724919,0.957928802588997,0.948220064724919,0.935275080906149,0.618122977346278,0.893203883495146,0.851132686084142,0.223300970873786,0.851132686084142,0.401294498381877,0.964401294498382,0.961165048543689,0.948220064724919,0.392857142857143,0,0.809061488673139,0.491909385113269,0.825242718446602,0.459546925566343,0.957928802588997,0.54368932038835,0.27831715210356,0.214814814814815,0.297734627831715,0.786407766990291,0.216828478964401,0.660194174757282,1,0,0.431297709923664,0.449838187702265,0,0,0.747572815533981,0,0.938511326860841,0.181229773462783,0.621359223300971,0.207119741100324,1,0.773462783171521,0.0388349514563107,1,0.585760517799353,0.333333333333333,0.98371335504886,0.221052631578947,0.350649350649351,0.375404530744337,0.783171521035599,0.915857605177994,0.86084142394822,0.919093851132686,0.73046875,0,0.567567567567568,0.796116504854369,0.786407766990291,0.838187702265372,0.825242718446602,0,0,0.718446601941748,0.624595469255663,0.533980582524272,0.00324675324675325,0.579288025889968,1,0.376623376623377,1,0.0228758169934641,0.514563106796117,0.770226537216828,0.0293159609120521,0.411003236245955,0.889967637540453,0.527508090614887,0,0.275080906148867,0.527508090614887,0.275080906148867,0.365695792880259,0.533980582524272,0.783171521035599,0.411003236245955,0.54368932038835,0.724919093851133,0.343042071197411,0.195348837209302,0.867313915857605,1,0,0.026578073089701,0,0.650485436893204,0.673139158576052,0.80327868852459,1,1,1,0,1,0.0446735395189003,1,0,1,0,0,1,0,0.524271844660194
181,"26163533500",26163533500,"+42.3624806,-083.1312395",0.375404530744337,0.87378640776699,0.796116504854369,0.0776699029126214,0.902912621359223,0.838187702265372,0.909385113268608,0.864077669902913,0.902912621359223,0.618122977346278,0.841423948220065,0.796116504854369,0.284789644012945,0.83495145631068,0.585760517799353,0.87378640776699,0.935275080906149,0.886731391585761,0.483766233766234,0,0.809061488673139,0,0.844660194174757,0.343042071197411,0.896440129449838,0.676375404530744,0.504854368932039,1,0.750809061488673,0.805825242718447,0.653721682847896,0.786407766990291,1,0,0.431297709923664,0.485436893203884,0,0.854368932038835,0.715210355987055,0,0.614886731391586,0.216828478964401,0.576051779935275,0.207119741100324,1,0.26537216828479,0.0388349514563107,1,0.55663430420712,0.58252427184466,0.866449511400652,0.354385964912281,0.554112554112554,0.375404530744337,0.676375404530744,0.475728155339806,0.310679611650485,0.087378640776699,0.98046875,0,0.0912162162162162,0.915857605177994,0.919093851132686,0.944983818770227,0.925566343042071,0,0,0.964401294498382,0,0.0679611650485437,0.00324675324675325,0.0453074433656958,0.00595238095238095,0.0844155844155844,0.421383647798742,0.0228758169934641,0.514563106796117,0.831715210355987,0.0293159609120521,0.818770226537217,0.83495145631068,0.398058252427184,0,0.268608414239482,0.524271844660194,0.255663430420712,0,0.55663430420712,0.84789644012945,0.530744336569579,0.686084142394822,0.711974110032362,0.300970873786408,1,0.796116504854369,1,0,0.481727574750831,0,0.0550161812297735,0.142394822006473,0.80327868852459,1,1,1,0,1,0.278350515463918,1,0,1,0,0,1,0,0.00647249190938511
182,"26163533600",26163533600,"+42.3563635,-083.1217128",0.692556634304207,0.909385113268608,0.822006472491909,0.0906148867313916,0.889967637540453,0.886731391585761,0.912621359223301,0.893203883495146,0.893203883495146,0.618122977346278,0.822006472491909,0.715210355987055,0.336569579288026,0.838187702265372,0.660194174757282,0.928802588996764,0.938511326860841,0.919093851132686,0.516233766233766,0,0.841423948220065,0.540453074433657,0.870550161812298,0.783171521035599,0.822006472491909,0.6957928802589,0.938511326860841,1,0.601941747572815,0.747572815533981,0.880258899676375,0.449838187702265,0.658703071672355,0,0.431297709923664,0.378640776699029,0,0.398058252427184,0.705501618122977,0,0.501618122977346,0.194174757281553,0.737864077669903,0.207119741100324,1,0.718446601941748,0.0388349514563107,1,0.870550161812298,0.73462783171521,0.928338762214984,0.242105263157895,1,0.375404530744337,0.398058252427184,0.103559870550162,0.226537216828479,0.838187702265372,0.74609375,0,0.0810810810810811,0.754045307443366,0.750809061488673,0.818770226537217,0.818770226537217,0,0,0.453074433656958,0.550161812297735,0.258899676375405,0.00324675324675325,0.0453074433656958,0.00595238095238095,0.0844155844155844,0.421383647798742,0.0228758169934641,0.514563106796117,0.831715210355987,0.0293159609120521,0.239482200647249,0.915857605177994,0.521035598705502,0,0.307443365695793,0.588996763754045,0.388349514563107,0,0.588996763754045,0.73462783171521,0.631067961165049,0.653721682847896,0.757281553398058,0.339805825242718,1,0.601941747572815,1,0,0.647840531561462,0,0.375404530744337,0.514563106796117,0.80327868852459,1,1,1,0,1,0.0446735395189003,1,0,1,0,0,1,0,0.27831715210356
183,"26163533700",26163533700,"+42.3569040,-083.1335477",0.440129449838188,0.317152103559871,0.226537216828479,0.546925566343042,0.488673139158576,0.336569579288026,0.579288025889968,0.349514563106796,0.514563106796117,0.783171521035599,0.728155339805825,0.679611650485437,0.307443365695793,0.233009708737864,0.469255663430421,0.41747572815534,0.511326860841424,0.27831715210356,0.603896103896104,0,0.381877022653722,0,0.0906148867313916,0.122977346278317,0.110032362459547,0.715210355987055,0.207119741100324,1,0.938511326860841,0.103559870550162,0.779935275080906,0.0647249190938511,0.78839590443686,0.679611650485437,0.431297709923664,0.330097087378641,0,0,0.511326860841424,0.672077922077922,0.268608414239482,0.132686084142395,0.877022653721683,0.207119741100324,1,0.029126213592233,0.0388349514563107,1,0.825242718446602,0.58252427184466,0.521172638436482,0.43859649122807,0.770562770562771,0.375404530744337,0.731391585760518,0.656957928802589,0.226537216828479,0.385113268608414,1,0,0.472972972972973,0.29126213592233,0.297734627831715,0.26537216828479,0.268608414239482,0,0.853896103896104,0.394822006472492,0,0.15210355987055,0.00324675324675325,0.0453074433656958,0.00595238095238095,0.0844155844155844,0.421383647798742,0.0228758169934641,0.00970873786407767,0.831715210355987,0.0293159609120521,0.135922330097087,0.851132686084142,0.40453074433657,0,0.313915857605178,0.72168284789644,0.333333333333333,0,0.601941747572815,0.812297734627832,0.666666666666667,0.805825242718447,0.73462783171521,0.288025889967638,0.493023255813954,0.805825242718447,1,0,0.973421926910299,0,0.226537216828479,0.12621359223301,0.80327868852459,1,1,1,0,1,0.278350515463918,1,0,1,0,0,1,0,0.239482200647249
184,"26163533900",26163533900,"+42.3685171,-083.0774349",0.194174757281553,0.129449838187702,0.129449838187702,0.70873786407767,0.27831715210356,0.190938511326861,0.268608414239482,0.12621359223301,0.210355987055016,0.462783171521036,0.326860841423948,0.330097087378641,0.55663430420712,0.15210355987055,0.0420711974110032,0.158576051779935,0.168284789644013,0.119741100323625,0.25974025974026,0.349480968858132,0.100323624595469,0.220064724919094,0.343042071197411,0.0355987055016181,0.087378640776699,0.135922330097087,0.692556634304207,0.0296296296296296,0.200647249190939,0.0355987055016181,0.398058252427184,0.0744336569579288,0.10580204778157,0,0.431297709923664,0.974110032362459,0,0.3042071197411,0.792880258899676,0.805194805194805,0.682847896440129,0.158576051779935,0.11326860841424,0.207119741100324,1,0.330097087378641,0.0388349514563107,0.333333333333333,0.00323624595469256,0.0161812297734628,0.0358306188925081,0.108771929824561,1,0.676375404530744,0.43042071197411,0.333333333333333,0.818770226537217,0.226537216828479,0.08984375,0,0.513513513513514,0.841423948220065,0.841423948220065,0.844660194174757,0.86084142394822,0,0.951298701298701,0.967637540453075,0.818770226537217,0.54368932038835,0.00324675324675325,0.579288025889968,1,0.376623376623377,1,0.0228758169934641,0.514563106796117,0.676375404530744,0.0293159609120521,0.336569579288026,0.909385113268608,0.948220064724919,0,0.527508090614887,0.896440129449838,0.886731391585761,0.87378640776699,0.598705501618123,0.488673139158576,0.731391585760518,0.00647249190938511,0.815533980582524,0.54368932038835,1,0.980582524271845,1,0.576547231270358,0.564784053156146,0,0.948220064724919,0.553398058252427,0.583606557377049,1,1,1,0,1,0.0446735395189003,1,0,1,0,0,1,0,0.728155339805825
